state,date,dex,num_devices,dex_income_1,num_devices_income_1,dex_income_2,num_devices_income_2,dex_income_3,num_devices_income_3,dex_income_4,num_devices_income_4
VA,2020-02-02,129.5397,536214,92.2888,90990,105.594,103418,127.5046,121601,163.4439,201325
VA,2020-02-03,118.9012,556319,100.1871,93940,100.4791,106833,117.2101,125986,141.1001,208496
VA,2020-02-04,124.5354,566379,104.572,95456,104.5405,108658,120.3813,128109,150.049,211590
VA,2020-02-05,124.132,564654,102.2787,95202,101.6247,108817,120.2911,127928,151.5778,211099
VA,2020-02-06,122.1757,562317,97.5113,95150,99.7215,108342,117.838,127782,150.3925,210064
VA,2020-02-07,183.682,566916,149.7282,95894,157.1149,109299,182.6458,128723,220.0014,211156
VA,2020-02-08,241.0571,543351,174.5984,91893,204.3465,104710,240.4354,123334,299.7224,203684
VA,2020-02-09,142.9924,541745,99.1359,91772,115.975,104502,139.4202,122595,182.8283,203458
VA,2020-02-10,121.7125,568794,99.6,95939,101.5221,109567,118.4143,128852,147.1403,213241
VA,2020-02-11,126.6322,570358,99.5146,96111,103.4546,109405,123.4624,129177,156.1075,213972
VA,2020-02-12,136.5304,574542,110.5229,96894,112.188,110627,132.0139,129798,167.764,214461
VA,2020-02-13,137.4424,537946,106.0695,89707,111.3092,102035,133.5551,120887,172.0841,203857
VA,2020-02-14,221.491,544138,174.7734,89839,187.5062,102880,218.9135,123220,270.9727,206727
VA,2020-02-15,240.3576,535644,179.3342,88755,205.1886,101770,237.7512,121459,296.9864,202280
VA,2020-02-16,147.3253,526861,97.081,86916,116.1564,100155,139.5164,119598,194.2919,200283
VA,2020-02-17,159.6413,543115,115.3665,88906,125.5082,102511,150.9473,123029,208.0001,206818
VA,2020-02-18,122.3929,556576,100.1582,90633,99.5509,104919,117.8908,125779,149.4673,212155
VA,2020-02-19,128.4164,559774,104.1069,91556,105.3442,105766,125.0912,126666,156.83,212798
VA,2020-02-20,134.1814,564771,109.1356,92347,110.1306,107093,130.1125,127997,163.0111,214069
VA,2020-02-21,176.8798,550211,140.4854,90040,149.7356,104060,173.6677,124786,215.1543,209479
VA,2020-02-22,246.5715,541608,183.7362,88846,210.6685,102428,245.3259,122359,302.403,206755
VA,2020-02-23,140.8344,530177,100.2546,85753,116.2953,99794,137.026,120152,177.3121,203538
VA,2020-02-24,120.7513,551351,98.9302,89791,100.1679,104002,116.6514,124846,146.5818,209647
VA,2020-02-25,127.6481,558314,105.4223,91805,106.0075,105723,124.0659,126488,154.271,210077
VA,2020-02-26,134.5229,555588,114.8128,90250,114.5156,104972,132.2837,125697,159.1414,210755
VA,2020-02-27,145.6748,560527,121.3587,91657,124.6476,105845,142.9264,126802,173.5918,212102
VA,2020-02-28,195.0778,544833,161.1096,88958,170.2734,103135,192.4842,123079,232.2706,206644
VA,2020-02-29,257.7175,514558,200.4672,83448,229.2918,97273,259.4408,116346,308.3015,196241
VA,2020-03-01,142.129,444322,105.2852,69550,119.6705,81905,138.676,99879,176.7199,176033
VA,2020-03-02,112.8568,457895,94.2648,72061,90.5271,85000,107.7584,102815,139.2053,180840
VA,2020-03-03,129.9417,463156,102.6259,72746,102.837,85762,122.5094,104325,164.4874,182870
VA,2020-03-04,114.0241,459577,96.7517,72012,92.4153,85058,110.5472,103291,138.3743,182186
VA,2020-03-05,120.2083,456170,98.8379,71305,98.1226,84321,116.4111,102825,146.9555,181213
VA,2020-03-06,152.5613,457655,119.1588,71566,127.4067,84748,150.4175,103223,186.965,181106
VA,2020-03-07,224.6004,460650,166.5962,71733,190.7527,85417,219.9567,104427,278.3211,181795
VA,2020-03-08,130.888,470629,97.1245,73153,107.9281,87202,126.8323,106143,163.5965,184892
VA,2020-03-09,110.2021,489223,83.9971,76311,92.5449,90914,107.377,110280,135.3681,191770
VA,2020-03-10,111.0074,497796,83.9151,77983,91.407,93292,109.2867,112747,137.449,193774
VA,2020-03-11,115.1264,463949,87.2438,72416,94.9486,86086,113.0764,104174,142.2278,182093
VA,2020-03-12,128.2533,460068,95.5955,71510,106.5553,85136,126.9682,103406,159.0068,181335
VA,2020-03-13,157.3334,460500,126.1461,71876,141.5512,85356,161.6049,103766,184.0103,180602
VA,2020-03-14,139.5917,456245,115.0894,71343,127.2226,84903,143.5598,102688,161.2547,178936
VA,2020-03-15,78.2177,465140,63.2898,73709,70.9747,86980,80.2535,104839,90.2396,181101
VA,2020-03-16,90.6295,485852,73.0441,77037,81.4967,90922,92.9203,109925,104.8075,189332
VA,2020-03-17,74.9954,481356,63.6473,76253,71.1709,90138,78.8531,108657,82.7314,186736
VA,2020-03-18,63.9419,455524,55.7713,71453,61.7433,84562,67.7006,102641,69.1626,179517
VA,2020-03-19,54.0613,445612,49.5487,69364,52.712,82400,57.1438,99921,56.9519,176348
VA,2020-03-20,53.566,445883,49.8694,69171,52.8594,82817,57.5454,100687,55.1438,177510
VA,2020-03-21,38.5009,451531,34.9657,70750,37.7911,84494,41.008,102742,39.953,177552
VA,2020-03-22,41.7922,463105,37.3464,72958,39.3423,86478,43.1922,105184,45.1983,181684
VA,2020-03-23,45.6079,468943,42.2568,74483,45.6822,88546,48.5293,106490,46.8617,180922
VA,2020-03-24,45.1921,472423,39.9325,74763,44.4107,88874,47.9453,106939,47.5004,183348
VA,2020-03-25,39.6303,465185,37.3501,74792,40.3659,88108,42.533,105055,39.3333,179003
VA,2020-03-26,47.0592,475778,44.0825,75827,47.4986,89568,50.3591,107437,47.9293,184267
VA,2020-03-27,56.2031,483733,54.0516,76556,57.6993,91019,60.7039,109094,55.9154,187319
VA,2020-03-28,57.7958,468415,54.0712,74068,59.0003,88380,62.8564,105482,58.3418,181866
VA,2020-03-29,39.1481,466233,36.7092,73434,38.8766,87156,41.6908,104990,39.8433,182002
VA,2020-03-30,46.3588,485577,40.7704,76917,45.4998,90747,49.9169,109431,48.7235,188583
VA,2020-03-31,35.384,470811,32.817,74502,35.8475,88589,38.7462,106125,35.2738,182524
VA,2020-04-01,39.2027,427776,39.9484,67499,41.0145,80885,43.1147,97720,36.5918,170967
VA,2020-04-02,41.1568,425997,40.4876,67293,42.6258,80772,45.2166,97660,39.0715,170545
VA,2020-04-03,48.7021,417471,48.3317,66504,50.8721,78960,53.5416,95404,46.198,167337
VA,2020-04-04,51.7165,410385,48.6612,65182,51.46,77535,55.8793,94072,51.7131,164959
VA,2020-04-05,33.3228,409115,30.8501,64512,33.3686,76879,35.6412,93212,33.5808,165347
VA,2020-04-06,37.743,417568,35.7946,65868,38.3465,78992,41.143,96033,36.8135,167263
VA,2020-04-07,37.8359,433098,36.2292,67886,39.7021,81800,41.561,99961,35.9526,174510
VA,2020-04-08,40.3421,416503,38.1758,65802,41.1988,79116,44.0116,95973,39.4681,166766
VA,2020-04-09,41.2053,420878,40.0672,66858,42.9479,79985,45.0136,96793,39.3344,168102
VA,2020-04-10,60.4379,414708,57.4043,66255,62.3481,78871,66.8637,95500,58.6118,164629
VA,2020-04-11,65.211,409222,61.0149,64599,65.8736,77235,71.3294,94321,64.7875,164413
VA,2020-04-12,21.5806,388851,23.1648,60636,23.0432,73065,23.1056,89373,19.55,157930
VA,2020-04-13,32.8862,395546,33.0296,61029,35.1714,74334,36.556,91247,30.2497,160787
VA,2020-04-14,40.739,387167,39.5767,60643,42.1707,72867,44.6578,88663,39.2743,156498
VA,2020-04-15,46.7767,387344,48.5305,61001,50.3054,73093,51.1745,88854,43.1086,155930
VA,2020-04-16,48.6349,385592,49.2524,60321,51.6889,72631,53.574,88377,45.5541,155836
VA,2020-04-17,60.3101,388797,61.3898,60888,63.7484,73194,65.9547,89200,56.6777,157045
VA,2020-04-18,61.8304,382169,61.3759,59642,64.51,72054,66.6416,87567,59.6879,155132
VA,2020-04-19,40.3136,379191,39.6734,58821,41.9393,71261,43.3284,86818,39.1874,154527
VA,2020-04-20,38.9518,395084,38.0623,62218,41.1934,74526,42.4432,90488,37.2919,159276
VA,2020-04-21,46.8615,424832,45.9594,67320,48.8064,81044,51.2845,98339,44.4743,168631
VA,2020-04-22,49.7672,419604,48.2636,66810,51.8109,80459,54.6561,97131,47.7452,166179
VA,2020-04-23,45.3236,415013,44.8395,65692,47.5178,79497,49.0883,96026,43.1783,164356
VA,2020-04-24,61.325,425216,60.4358,67424,65.0656,81378,66.387200000000007,98403,58.7746,168268
VA,2020-04-25,66.5824,416537,63.7796,65612,67.0296,79255,71.5755,96134,66.3373,167044
VA,2020-04-26,41.3144,403068,40.8317,63536,42.8139,76740,44.7807,93193,39.6714,161127
VA,2020-04-27,47.5945,418202,47.1503,66250,50.3109,80051,51.7921,96775,45.3854,165866
VA,2020-04-28,50.0433,418208,49.1804,66539,51.8462,80324,54.8685,96646,47.8847,165322
VA,2020-04-29,48.9589,424305,48.943,66877,51.0302,81225,53.1152,98289,46.9442,168440
VA,2020-04-30,41.3869,407478,45.4174,65026,45.5444,78737,44.2213,95003,37.1941,159568
VT,2020-02-01,45.1575,32169,44.2185,3629,43.9013,9671,47.4161,10288,45.5211,7193
VT,2020-02-02,27.386,30246,27.0244,3723,22.6675,9489,29.0763,10238,35.3233,5531
VT,2020-02-03,22.4426,29855,23.695,3734,19.4811,9752,23.1937,10226,25.5593,4745
VT,2020-02-04,22.1283,30261,21.8787,3849,20.3393,9908,23.4324,10317,24.2146,4716
VT,2020-02-05,25.3729,30686,23.0048,3921,21.3569,10000,27.1228,10539,31.7466,4786
VT,2020-02-06,21.0575,30127,23.0235,3791,17.9421,9790,21.8014,10253,26.4306,4923
VT,2020-02-07,23.2185,31188,17.7032,3811,18.8977,9859,22.2317,10386,36.4648,5792
VT,2020-02-08,45.2473,32523,50.111,3748,40.15,9723,48.0924,10542,50.3903,7181
VT,2020-02-09,31.1983,31594,29.9987,3799,26.9467,9907,31.94,10576,38.9432,5845
VT,2020-02-10,22.6853,31380,23.6718,3924,18.8366,10056,25.0974,10611,25.7437,5247
VT,2020-02-11,23.7862,31127,23.7231,3955,21.3356,10146,25.9708,10521,25.9709,5055
VT,2020-02-12,27.8109,32578,26.5618,4089,23.384,10517,30.3003,10951,33.344,5378
VT,2020-02-13,23.9125,31222,20.4094,3891,19.4135,9930,24.5854,10382,33.3772,5477
VT,2020-02-14,49.3761,33862,43.6888,4010,36.5785,10237,48.8032,10987,75.7875,7145
VT,2020-02-15,50.5185,36662,45.4093,3956,43.6678,10132,51.7014,11224,58.709,9916
VT,2020-02-16,37.259,36828,28.3595,3855,30.0753,10078,40.7615,11083,44.6996,10205
VT,2020-02-17,34.2124,35844,30.9324,4051,28.0627,10344,31.3725,11185,47.1265,8623
VT,2020-02-18,23.1824,34776,20.3614,4018,19.1767,10325,24.103,11028,29.2926,7757
VT,2020-02-19,28.1137,33837,25.7888,3902,24.2643,10123,27.4485,10950,36.6266,7314
VT,2020-02-20,33.0154,33478,30.6074,3846,29.1401,10068,32.8697,10745,42.2465,7228
VT,2020-02-21,46.4819,33801,39.9018,3871,38.1138,10057,48.7241,10889,63.5705,7553
VT,2020-02-22,49.3227,33246,46.3941,3750,44.3085,9761,52.8154,10555,53.6494,7735
VT,2020-02-23,32.9411,29631,31.8534,3595,28.3755,9326,35.7867,10023,38.8565,5317
VT,2020-02-24,26.3094,31561,25.7734,4038,22.8077,10254,27.0626,10536,34.4598,5052
VT,2020-02-25,26.4206,31199,25.1578,3910,24.9094,10230,26.0867,10524,32.227,4828
VT,2020-02-26,28.0385,29710,30.9564,3716,22.9207,9825,28.8514,10053,38.7879,4569
VT,2020-02-27,27.1021,30694,25.6441,3903,26.2179,10046,27.1589,10314,35.342,4824
VT,2020-02-28,43.6615,30334,39.5423,3686,38.38,9488,42.9766,9966,63.8917,5579
VT,2020-02-29,45.4278,31247,49.7834,3551,41.0029,9227,48.6169,9981,47.5357,6998
VT,2020-03-01,31.5888,25679,28.4541,3070,29.0207,8033,35.4685,8510,37.0855,4667
VT,2020-03-02,24.4123,25781,25.2122,3167,22.7477,8217,24.6002,8775,33.7282,4098
VT,2020-03-03,23.6042,26326,22.187,3208,22.0641,8450,23.4406,9052,28.0037,4067
VT,2020-03-04,20.0805,26185,20.29,3221,19.1347,8376,20.6187,9059,23.9121,4003
VT,2020-03-05,23.8917,26286,22.5732,3212,20.1009,8265,24.7931,9173,32.8169,4217
VT,2020-03-06,36.8322,27400,34.2356,3217,30.4668,8407,33.0589,9276,58.1364,4985
VT,2020-03-07,41.8308,28800,42.6922,3265,35.9963,8327,42.5032,9347,47.4616,6367
VT,2020-03-08,29.8203,27344,30.57,3298,25.318,8493,27.9085,9348,41.0002,4744
VT,2020-03-09,23.8641,27536,24.9697,3470,20.1838,8890,23.2499,9435,29.7517,4249
VT,2020-03-10,21.4262,27634,21.1406,3485,18.4976,8911,21.2588,9539,25.3294,4162
VT,2020-03-11,23.8176,26257,22.4307,3334,20.4272,8458,22.7084,9051,34.1802,3985
VT,2020-03-12,25.4065,26280,27.7834,3268,22.5971,8365,25.4509,8929,30.3086,4083
VT,2020-03-13,35.5825,27299,33.9215,3247,31.5857,8566,34.2229,9389,47.7351,4628
VT,2020-03-14,33.5325,28148,35.4622,3211,31.3691,8504,33.8897,9408,35.4835,5586
VT,2020-03-15,22.2858,27450,24.848,3376,20.8105,8455,22.0226,9494,24.3392,4664
VT,2020-03-16,22.8238,28028,24.856,3520,20.5252,8902,22.0071,9661,26.4273,4327
VT,2020-03-17,17.1865,27499,18.135,3393,15.3574,8862,17.5799,9465,17.692,4243
VT,2020-03-18,15.1455,26510,15.5605,3215,14.6688,8401,14.5027,9226,14.5141,4069
VT,2020-03-19,12.0399,25840,13.8265,3077,11.2936,8185,11.1686,9047,11.6759,4026
VT,2020-03-20,12.6789,26290,14.4467,3152,12.4372,8322,12.2787,9164,10.6226,4112
VT,2020-03-21,9.9677,26294,12.0323,3062,9.9691,8412,8.8121,9252,7.2492,4146
VT,2020-03-22,10.3876,26844,11.3186,3183,10.4757,8633,9.0468,9405,9.0536,4142
VT,2020-03-23,10.3743,27602,11.6207,3290,10.5662,8889,8.847,9739,9.1972,4183
VT,2020-03-24,10.5736,27041,11.5167,3240,9.8229,8647,9.8263,9547,9.9112,4110
VT,2020-03-25,13.2848,27360,15.5634,3271,12.316,8711,12.5103,9626,12.0055,4165
VT,2020-03-26,9.23,27526,10.5473,3333,9.2072,8736,7.8906,9706,6.9983,4216
VT,2020-03-27,12.0417,27761,14.4231,3328,11.5964,8796,10.9113,9715,10.9188,4298
VT,2020-03-28,10.3719,27459,11.8436,3311,10.3888,8717,9.0995,9707,8.5706,4245
VT,2020-03-29,7.2401,26796,9.0547,3197,7.4637,8503,5.9634,9490,5.3269,3965
VT,2020-03-30,8.5804,27861,10.2041,3336,8.6625,8710,7.2569,9781,6.7696,4227
VT,2020-03-31,7.9196,27126,10.2126,3264,7.7074,8479,7.4956,9650,8.0124,4109
VT,2020-04-01,9.3798,21837,11.2618,2834,9.316,6914,8.8723,7791,8.7278,3476
VT,2020-04-02,7.9914,21361,8.7032,2770,7.4987,6852,8.3353,7627,7.4968,3333
VT,2020-04-03,9.2279,20955,10.8265,2715,9.2304,6796,9.0696,7424,7.5932,3250
VT,2020-04-04,9.8211,21421,11.1848,2749,9.5466,6923,9.6336,7726,9.7426,3399
VT,2020-04-05,6.4888,20803,7.7725,2672,6.4261,6677,6.433,7499,5.8228,3364
VT,2020-04-06,7.3821,20769,9.1507,2701,7.2858,6796,7.1709,7468,6.6168,3259
VT,2020-04-07,8.3209,20863,9.7933,2772,8.0221,6797,8.2379,7500,7.3436,3216
VT,2020-04-08,9.1156,20213,9.9246,2652,8.3863,6617,9.0126,7276,8.9946,3124
VT,2020-04-09,8.1555,20188,9.3694,2669,7.586,6725,8.3279,7215,7.118,3034
VT,2020-04-10,12.4546,20349,13.7195,2656,11.5231,6630,12.9929,7227,11.6815,3203
VT,2020-04-11,14.7396,20099,15.9803,2589,13.8534,6564,14.8739,7233,14.0848,3161
VT,2020-04-12,3.5492,18765,4.5795,2447,3.4048,6169,3.347,6694,2.949,3040
VT,2020-04-13,7.7534,18576,9.1436,2445,7.3004,6085,8.3674,6617,6.3315,2956
VT,2020-04-14,8.2065,19298,9.3438,2513,8.4213,6273,7.8264,6859,7.178,3045
VT,2020-04-15,10.6323,19306,11.7015,2476,10.3594,6316,10.7805,6952,9.511,3002
VT,2020-04-16,10.093,18987,11.4153,2497,9.9708,6264,10.2373,6731,8.8245,3025
VT,2020-04-17,11.4417,19236,13.148,2520,10.9829,6261,11.6708,6820,10.8897,3074
VT,2020-04-18,12.5761,19050,12.5392,2452,11.8611,6183,13.0038,6820,13.1565,3074
VT,2020-04-19,8.4304,19112,8.5566,2431,8.1199,6239,8.8828,6836,7.5095,3115
VT,2020-04-20,9.794,19690,10.2872,2594,9.3849,6422,10.331,7051,9.336,3057
VT,2020-04-21,9.8231,20545,10.1318,2708,9.4456,6733,9.843,7295,9.7846,3161
VT,2020-04-22,10.5417,20066,12.6789,2635,9.3841,6652,10.6568,7162,9.4291,3048
VT,2020-04-23,11.5729,20743,12.0665,2767,11.4067,6717,11.78,7477,10.5237,3233
VT,2020-04-24,15.3684,20740,15.6769,2789,15.1527,6780,15.671,7399,14.3982,3252
VT,2020-04-25,14.5339,20984,16.2603,2724,14.2554,6839,14.3782,7531,13.5713,3403
VT,2020-04-26,10.3098,20104,10.6518,2619,9.8874,6581,10.4153,7291,10.3519,3208
VT,2020-04-27,10.4183,20329,12.1162,2685,9.8048,6675,10.7618,7262,9.9734,3192
VT,2020-04-28,12.6189,20685,13.9203,2774,11.8168,6800,12.1895,7323,12.9099,3206
VT,2020-04-29,11.5014,20761,12.6326,2787,11.3389,6787,11.591,7321,11.0565,3240
VT,2020-04-30,10.4565,20168,11.8642,2687,10.5524,6555,10.0641,7238,10.1153,3148
WA,2020-02-01,179.7882,411127,148.1598,51489,159.5894,87004,181.591,125563,213.4418,133447
WA,2020-02-02,85.8199,406926,77.5108,50776,77.4272,85982,87.3656,123817,96.6241,132482
WA,2020-02-03,91.6395,425747,82.2183,52944,82.7876,89462,92.4024,129804,103.7769,138668
WA,2020-02-04,89.6268,433900,76.2275,54143,80.7678,91456,89.7799,131952,103.22,140778
WA,2020-02-05,96.8126,429877,84.3486,53267,86.172,90497,96.9068,130821,112.1899,139907
WA,2020-02-06,103.7102,425472,89.1729,52859,93.1534,89374,103.6491,129668,120.0306,138785
WA,2020-02-07,136.2615,428571,116.7208,53429,122.4611,90076,136.6131,130673,158.1458,139173
WA,2020-02-08,180.115,411542,148.198,51351,158.65,86837,182.2436,125363,213.3307,134081
WA,2020-02-09,117.3356,410087,99.6064,50835,105.2162,86608,119.7858,125020,135.2645,133483
WA,2020-02-10,100.0219,430697,87.6446,53459,87.8972,90752,100.5101,130757,116.281,139976
WA,2020-02-11,99.5875,430633,86.3193,53554,89.0534,90473,99.6869,130589,115.1763,140163
WA,2020-02-12,99.106,426094,83.9807,53107,85.269,89640,100.0416,129170,117.9323,138067
WA,2020-02-13,106.8086,405076,88.9068,49625,91.3155,84680,107.6474,123108,127.7637,132333
WA,2020-02-14,176.0168,411955,152.0905,50410,155.7805,86269,176.3752,125284,208.984,134157
WA,2020-02-15,167.9124,403003,142.4561,50121,147.6042,84956,169.1061,122848,199.1442,129967
WA,2020-02-16,123.7142,395702,101.7588,48993,107.0957,83135,126.4452,120803,148.2039,127378
WA,2020-02-17,120.0126,406117,98.6157,49820,103.3355,85359,119.4969,124076,145.8224,130319
WA,2020-02-18,99.8545,415233,83.802,51102,87.0801,86956,99.0373,126857,120.0392,133008
WA,2020-02-19,101.4034,414751,86.8744,51113,88.9865,86986,99.7768,126733,121.9247,132971
WA,2020-02-20,106.53,417185,91.3454,51334,93.6362,87649,106.9653,127202,125.0675,134078
WA,2020-02-21,139.4928,414390,117.3371,50958,124.045,86964,141.386,126340,163.7531,133606
WA,2020-02-22,163.395,406217,136.3966,49927,145.3411,85034,168.0501,123878,191.2924,131529
WA,2020-02-23,108.4353,400793,92.0803,48811,93.2652,83561,109.0155,121865,129.5562,130939
WA,2020-02-24,93.4875,417986,82.8865,50711,84.2632,86929,93.0846,126557,108.1472,136388
WA,2020-02-25,98.6244,419576,84.1925,51317,87.9287,87194,98.7409,126861,115.5441,136372
WA,2020-02-26,107.259,414194,94.8071,50228,98.2164,85839,107.6937,125209,123.2541,135457
WA,2020-02-27,112.2044,424422,98.7425,51720,101.4833,87978,112.2515,128760,130.6183,137778
WA,2020-02-28,146.0676,414867,130.3421,50395,133.437,86024,148.102,125449,166.9059,135399
WA,2020-02-29,171.4189,381677,143.1412,46088,154.4945,78851,177.9762,115607,199.4694,125533
WA,2020-03-01,105.3325,340790,92.8702,40277,96.1857,69501,108.8728,103162,120.3028,114632
WA,2020-03-02,81.735,348126,71.4148,41320,74.1264,70704,84.3013,105365,93.6388,117107
WA,2020-03-03,77.7913,352564,70.7177,42047,71.5243,72318,79.7667,106620,86.9966,118480
WA,2020-03-04,78.004,349408,69.8403,41657,71.6838,71404,79.8735,106223,86.8763,118087
WA,2020-03-05,79.5257,345713,71.8603,41212,73.2717,70593,82.1361,105062,88.2728,116556
WA,2020-03-06,102.016,343754,89.0826,41011,93.1602,70609,105.1838,104502,115.8059,115305
WA,2020-03-07,129.0653,355532,115.2338,42820,118.0993,73482,133.8884,108150,143.8936,118317
WA,2020-03-08,85.3909,355938,77.2635,42870,78.3912,73604,89.8484,108334,93.4601,118400
WA,2020-03-09,72.6652,375517,67.8047,45287,67.7058,77677,75.4611,114265,78.8424,124542
WA,2020-03-10,70.1622,370570,64.9912,44862,65.4669,76614,72.7115,112568,75.8525,122981
WA,2020-03-11,74.9527,355223,66.3463,42943,66.7446,73455,78.4064,107638,84.2702,117782
WA,2020-03-12,85.4565,351018,74.1462,42358,76.3526,72819,90.5721,106621,96.2558,116176
WA,2020-03-13,105.2096,350294,99.389,42224,99.8226,72701,112.6166,106566,110.9734,115815
WA,2020-03-14,92.1075,349610,81.9017,42306,85.4584,72689,97.7282,106124,100.7061,115832
WA,2020-03-15,62.5655,351950,58.1057,42708,57.8266,72925,65.7572,106681,68.1847,116634
WA,2020-03-16,74.6515,370965,70.754,45297,72.1598,77181,79.7667,112763,77.5926,122314
WA,2020-03-17,54.7707,358806,52.7503,43729,53.552,74737,58.6266,109154,55.7913,118351
WA,2020-03-18,50.5633,343016,47.757,41354,49.4617,70983,55.0839,103686,51.0642,114728
WA,2020-03-19,43.3864,332838,41.8472,39810,42.4439,68669,47.2362,100829,43.2764,111186
WA,2020-03-20,45.7091,334358,45.121,39727,45.3831,68759,49.2538,101692,44.8439,112184
WA,2020-03-21,27.6256,347583,27.8741,41728,27.6576,72032,29.5758,106094,26.6835,116106
WA,2020-03-22,34.7592,340328,34.1581,41412,33.9757,70864,37.0649,103415,34.864,112601
WA,2020-03-23,40.1694,357790,40.1891,43683,39.0858,74758,42.8371,108590,40.4282,117289
WA,2020-03-24,34.3231,352234,33.7715,42832,34.7428,73155,37.0017,106771,33.2175,115552
WA,2020-03-25,32.9871,352261,34.2011,42767,32.9391,73427,35.4672,106806,31.5584,115119
WA,2020-03-26,29.8993,349828,30.7549,42659,30.2269,73038,32.2673,105825,28.1641,113770
WA,2020-03-27,36.511,350782,37.5334,42756,36.402,73184,39.7009,105985,35.0847,114123
WA,2020-03-28,35.3371,341170,35.5311,41328,34.7113,70838,37.9362,102602,35.2782,111785
WA,2020-03-29,25.8361,341827,26.3231,41465,25.3091,70504,28.0288,102435,25.4135,112373
WA,2020-03-30,29.18,358647,29.403,43674,29.1781,74503,31.5938,107973,28.1741,116605
WA,2020-03-31,32.0723,349174,33.0805,42316,32.2962,72593,34.9683,105900,30.4079,115021
WA,2020-04-01,34.6493,321242,36.9838,39625,35.5233,67653,37.5124,98982,31.2715,109675
WA,2020-04-02,32.3577,316736,34.4211,39109,33.2946,66832,34.4636,98081,29.3101,108143
WA,2020-04-03,39.9275,314168,41.4845,38804,40.7289,66120,43.4689,97142,36.185,107281
WA,2020-04-04,40.2726,308992,40.0891,37792,39.5536,64727,43.1761,95665,38.8631,106297
WA,2020-04-05,27.459,305057,27.6295,37230,26.7201,63681,29.6655,94180,26.2045,105434
WA,2020-04-06,33.0057,309340,34.8174,38010,33.3857,64846,35.6037,95995,29.928,106605
WA,2020-04-07,30.8362,320240,31.4285,39199,32.0818,66722,33.3509,99471,27.7253,111218
WA,2020-04-08,35.3878,306921,36.6899,37743,35.3927,64283,38.0466,95298,32.6814,105877
WA,2020-04-09,36.327,311454,37.1229,38254,37.2046,65458,39.6216,96462,32.739,107652
WA,2020-04-10,50.5868,311129,50.1162,38017,50.501,65149,54.8962,96601,47.4736,107658
WA,2020-04-11,54.5309,302929,52.3171,36915,53.3401,63119,59.8787,93892,52.2416,105495
WA,2020-04-12,21.8991,288682,23.594,35134,22.9641,60151,23.8959,89634,18.9601,101168
WA,2020-04-13,32.8838,291193,33.6004,35526,33.449,60929,35.6141,90578,30.148,101541
WA,2020-04-14,35.7326,287239,36.3706,34750,36.6754,59781,38.7886,89149,32.9473,100016
WA,2020-04-15,42.7126,289563,45.4911,35206,44.2218,60495,46.2827,89907,38.3594,100505
WA,2020-04-16,43.2377,288918,44.8798,35011,44.7714,60433,46.7492,89659,39.0318,100758
WA,2020-04-17,50.6618,290748,50.6508,35190,52.381100000000004,60568,55.0874,90368,46.5445,101371
WA,2020-04-18,49.2499,283110,49.2058,34302,49.035,59195,53.93,88091,45.8358,98890
WA,2020-04-19,36.3482,281088,37.7297,34041,36.765,58572,39.5857,87268,33.3224,98762
WA,2020-04-20,37.6264,304494,38.5377,37582,38.7624,63859,41.1518,94681,33.6962,105212
WA,2020-04-21,38.8268,310297,38.5272,38215,39.8005,65691,42.1779,96405,35.5119,106341
WA,2020-04-22,38.7798,305313,39.7962,37793,40.1758,64870,42.0618,94763,35.1608,104334
WA,2020-04-23,40.4405,309384,41.0684,38379,41.6176,65385,44.3374,95809,36.4783,106078
WA,2020-04-24,51.3113,315266,51.5385,38918,52.2839,66538,55.5311,97856,47.2848,108216
WA,2020-04-25,54.464,306857,52.6208,37768,53.7407,64431,59.5124,95265,51.6789,106461
WA,2020-04-26,39.0175,302643,38.6139,37313,39.0418,63573,42.2997,94126,36.5337,104847
WA,2020-04-27,42.3189,312726,43.3947,38587,43.2906,66649,45.845,97137,38.6079,107056
WA,2020-04-28,41.7912,311961,42.2184,38518,42.8976,66238,45.2036,96711,38.1259,106963
WA,2020-04-29,39.6991,309304,40.6483,38144,40.8135,65531,42.7306,95987,36.1977,106335
WA,2020-04-30,42.74,305446,44.0774,37653,43.6993,65096,46.2749,95293,38.9172,104283
WI,2020-02-01,143.9463,386142,134.1215,65633,134.0837,107663,149.4812,117806,173.2179,79574
WI,2020-02-02,86.9107,388000,83.1243,66356,77.9809,108945,88.5222,118151,109.659,78847
WI,2020-02-03,71.7787,396186,75.0406,68360,65.8426,110643,69.8675,120413,87.0733,80385
WI,2020-02-04,70.6021,399624,72.2321,68896,64.2528,111640,70.3239,121432,84.8328,80721
WI,2020-02-05,74.7832,401163,75.4927,69185,68.2215,112014,73.0192,122039,93.0002,81110
WI,2020-02-06,87.7263,397624,88.686,68670,78.5804,110985,87.2009,121145,109.0773,80591
WI,2020-02-07,112.912,401188,112.1451,69204,103.8697,112130,113.5129,122169,136.4784,81362
WI,2020-02-08,158.5034,397580,144.6568,67482,150.4188,111082,164.6693,121466,190.8851,82144
WI,2020-02-09,54.1607,390595,55.708,66068,47.2946,109112,52.1166,119637,71.1383,80098
WI,2020-02-10,84.1925,404144,84.8437,69464,75.1109,113172,82.118,122868,108.719,81865
WI,2020-02-11,79.9874,403390,80.8693,69388,72.5598,112825,79.8832,122438,97.443,81655
WI,2020-02-12,80.6973,411159,81.258,70346,74.3931,115288,79.6583,124678,99.5624,83079
